host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,property_type,room_type,has_availability,instant_bookable,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,neighbourhood_cleansed_encoded,amenities_encoded
0,0,63.0,0,1,1,1,0,1,1,0,5.0,5.0,0,0.0,1.4,1.5,1026.3,1.0,365,1.0,365.0,0.0,16,30,261,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,3.0,1.2,3,259
1,1,100.0,1,1,1,1,0,0,1,1,6.2,7.3,0,1.0,1.0,1.0,1029.0,1.0,1125,1.0,1125.0,1.0,53,83,358,1.0,0.0,4.8,5.0,5.0,5.0,5.0,5.0,4.8,4.9,0.1,10,14921
1,1,100.0,1,1,1,1,0,0,1,1,6.2,7.3,0,1.0,1.0,1.0,1044.0,1.0,1125,1.0,1125.0,1.0,49,79,354,4.0,0.0,4.75,4.75,5.0,5.0,4.9,5.0,5.0,4.9,0.38,10,14921
1,1,100.0,1,1,1,1,0,0,1,1,6.2,7.3,0,1.0,1.0,1.0,999.0,1.0,1125,1.0,1125.0,1.0,60,90,365,3.0,0.0,4.67,4.67,4.67,4.67,4.67,4.67,4.8,4.9,0.32,10,14921
1,1,100.0,1,1,1,1,1,1,1,1,6.2,7.3,1,2.0,2.0,3.0,1741.0,1.0,45,2.9,1125.0,0.0,22,45,300,12.0,1.0,4.83,5.0,5.0,4.9,4.92,5.0,4.92,4.9,1.15,10,22504
1,1,97.0,0,1,1,1,1,1,1,1,6.0,9.0,0,1.0,1.0,1.0,1000.0,2.0,365,2.0,365.0,0.0,42,72,252,3.0,0.0,5.0,4.67,5.0,5.0,5.0,5.0,4.8,6.0,0.3,4,12953
1,1,88.0,0,1,1,1,0,1,1,0,1.0,1.0,1,2.0,2.0,1.5,1076.0,2.0,365,2.3,365.0,0.0,28,58,148,7.0,1.0,5.0,4.86,4.86,5.0,5.0,4.9,4.71,1.0,0.99,10,14565
0,0,100.0,0,1,1,1,0,1,1,1,2.0,4.0,1,1.0,2.0,1.0,999.0,1.0,28,1.3,28.0,0.0,0,0,0,3.0,0.0,4.8,5.0,4.8,5.0,5.0,4.67,4.8,1.0,0.3,5,11931
0,0,0.0,0,1,1,1,0,0,1,1,1.0,7.0,0,1.0,1.0,1.0,1026.3,1.0,365,1.0,365.0,1.0,60,90,270,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,7624
1,1,98.0,1,1,1,1,1,1,1,0,15.0,19.0,0,1.0,1.0,1.0,890.0,1.0,365,1.1,365.0,0.0,14,39,118,22.0,1.0,4.82,4.86,4.91,4.86,4.91,4.95,4.86,13.0,2.12,5,924
1,1,100.0,0,1,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,745.0,2.0,365,2.0,365.0,,42,72,252,4.0,0.0,4.8,4.9,4.75,4.9,4.75,5.0,4.8,4.9,0.52,5,13578
1,1,99.0,1,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,400.0,2.0,365,2.0,1125.0,0.0,1,25,205,17.0,1.0,4.71,4.9,4.82,4.88,4.76,4.76,4.65,5.0,1.75,5,2074
1,1,99.0,1,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,389.0,2.0,365,2.0,1125.0,0.0,39,69,249,23.0,2.0,4.87,4.91,4.96,4.96,4.96,4.87,4.83,5.0,2.3,5,9943
1,1,99.0,1,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,450.0,2.0,365,2.0,1125.0,0.0,12,31,196,35.0,5.0,4.91,4.97,4.86,4.97,5.0,4.97,4.91,5.0,3.57,5,9940
1,1,99.0,1,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,457.0,2.0,365,2.0,1125.0,0.0,27,57,222,18.0,5.0,4.89,4.83,4.94,4.89,4.94,4.94,4.67,5.0,1.81,5,9941
1,1,99.0,1,1,1,1,0,1,1,1,15.0,15.0,0,1.0,1.0,2.0,1166.0,1.0,365,1.0,1125.0,1.0,60,90,365,10.9,0.9,4.86,4.85,4.86,4.87,4.78,4.92,4.72,15.0,1.4,2,20908
1,1,99.0,1,1,1,1,0,1,1,1,15.0,15.0,0,1.0,1.0,2.0,1080.0,1.0,365,1.0,1125.0,1.0,59,89,364,10.9,0.9,4.83,4.83,4.83,4.86,4.69,4.9,4.72,15.0,1.4,2,8926
1,1,100.0,1,1,1,1,0,0,1,1,6.2,7.3,0,1.0,1.0,1.0,895.0,1.0,1125,1.0,1125.0,1.0,56,86,361,26.0,0.0,4.73,4.92,4.77,4.85,4.77,4.81,4.81,4.9,2.94,10,14921
1,1,99.0,1,1,1,1,0,1,1,1,15.0,15.0,0,1.0,1.0,2.0,1455.0,1.0,365,1.0,1125.0,1.0,58,88,363,16.0,1.0,4.94,4.94,4.94,5.0,4.94,4.94,4.94,15.0,1.78,2,8927
1,1,100.0,1,1,1,1,0,0,1,1,6.2,7.3,0,1.0,1.0,1.0,1044.0,1.0,1125,1.0,1125.0,1.0,55,85,360,22.0,1.0,4.8,4.9,4.59,4.86,4.73,4.68,4.55,4.9,2.16,5,14921
1,1,100.0,0,0,1,1,1,1,1,1,17.0,24.0,0,2.0,3.0,1.5,1968.0,2.0,365,3.1,365.0,0.0,35,60,335,17.0,0.0,4.94,4.88,5.0,5.0,4.94,5.0,4.76,17.0,2.05,5,5016
1,1,93.0,1,1,1,1,1,1,1,0,2.0,2.0,1,3.0,3.0,1.5,2010.0,1.6,65,4.0,65.0,0.0,33,57,324,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,16,23172
1,1,100.0,0,1,1,1,1,1,1,1,4.0,5.0,0,2.0,2.0,3.0,1283.0,1.0,365,1.1,1125.0,0.0,13,16,16,48.0,2.0,4.77,4.73,4.79,4.9,4.9,4.83,4.75,4.0,4.72,5,5365
1,1,99.0,1,0,1,1,0,0,1,1,8.0,8.0,0,1.0,1.0,1.0,461.0,2.0,365,3.5,1125.0,1.0,42,72,347,34.0,2.0,4.76,4.88,5.0,4.91,4.85,4.67,4.59,8.0,3.39,16,17387
1,0,100.0,1,1,1,1,0,1,1,1,1.0,1.0,1,1.0,1.0,1.0,999.0,1.0,40,1.3,1125.0,0.0,0,0,0,10.9,4.0,4.79,4.85,4.6,4.78,4.82,4.71,4.88,1.0,1.4,4,24500
1,1,100.0,1,1,1,1,1,1,1,0,6.2,7.3,0,1.0,1.0,1.0,1504.0,1.0,60,1.0,1125.0,0.0,22,51,52,44.0,4.0,4.91,5.0,4.89,4.98,4.98,5.0,4.91,4.9,4.33,5,18368
1,1,100.0,1,1,1,1,1,1,1,0,6.2,7.3,0,1.0,1.0,1.0,1033.0,1.0,60,1.0,1125.0,0.0,0,0,0,31.0,2.0,4.77,4.83,4.77,4.93,4.87,4.87,4.77,4.9,2.97,5,18367
0,1,93.0,0,0,1,1,0,1,1,0,4.0,9.0,0,1.0,1.0,1.0,2093.0,2.0,365,2.1,365.0,1.0,30,56,229,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.29,5,18799
1,1,100.0,1,1,1,1,1,1,1,1,3.0,3.0,0,1.5,1.0,1.0,700.0,1.0,365,1.0,365.0,1.0,39,68,245,25.0,4.0,4.96,5.0,4.88,4.96,5.0,4.8,4.96,3.0,2.64,14,23689
1,0,95.0,1,1,1,1,0,0,1,0,1.0,1.0,0,1.0,2.0,2.0,929.0,1.0,30,1.0,30.0,1.0,45,71,71,15.0,0.0,4.87,4.93,4.93,4.93,4.93,4.87,4.87,1.0,1.48,7,1804
1,1,100.0,0,1,1,1,1,1,1,0,12.0,23.0,0,2.0,1.0,1.0,659.0,2.0,365,2.0,365.0,0.0,7,7,7,34.0,1.0,4.74,4.85,4.65,4.88,4.82,4.97,4.74,7.0,3.36,5,9664
0,0,100.0,0,1,0,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,560.0,1.0,365,1.0,365.0,1.0,59,89,269,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.1,3,2677
1,1,98.0,0,1,1,1,0,0,1,0,12.0,15.0,0,1.0,1.0,1.0,682.0,2.0,1125,2.0,1125.0,1.0,30,30,30,9.0,0.0,4.44,4.67,4.67,5.0,4.67,4.78,4.44,7.0,0.87,5,24032
1,1,93.0,1,1,1,1,0,1,1,1,3.0,3.0,1,1.0,1.0,2.0,854.0,1.0,365,1.0,365.0,1.0,41,48,131,4.0,1.0,5.0,5.0,5.0,4.75,4.75,4.75,4.75,1.0,0.48,5,24533
0,1,100.0,0,1,1,1,1,1,1,0,1.0,1.0,0,1.0,2.0,1.0,590.0,2.0,365,2.0,1125.0,1.0,39,66,337,4.0,0.0,4.75,4.75,5.0,4.75,4.75,4.9,4.5,1.0,0.4,5,13715
0,0,89.0,0,1,1,1,0,1,1,1,4.0,6.0,0,1.0,1.0,1.0,720.0,1.0,365,1.0,365.0,0.0,19,49,223,10.0,2.0,4.9,4.8,4.9,5.0,4.8,4.9,4.8,3.0,0.99,5,546
1,1,100.0,0,0,1,1,1,1,1,1,22.0,24.0,0,2.5,1.4,1.5,2208.0,1.0,365,1.3,365.0,1.0,53,78,344,22.0,2.0,4.64,4.73,4.77,4.86,4.95,4.91,4.73,13.0,2.32,10,8954
0,0,90.0,1,1,1,1,1,1,1,0,1.0,2.0,0,1.0,1.0,1.0,450.0,2.0,365,2.0,365.0,1.0,59,89,364,9.0,1.0,4.89,4.89,5.0,4.89,4.67,5.0,4.89,1.0,0.92,2,2157
1,1,83.0,0,1,1,1,1,1,1,0,2.0,2.0,1,3.5,3.0,3.0,2015.0,3.0,365,3.0,365.0,0.0,15,15,94,2.0,0.0,4.8,4.9,4.8,5.0,4.9,4.9,4.8,1.0,0.21,2,12290
0,0,86.0,1,1,1,1,1,1,1,1,1.0,1.0,1,2.0,2.0,1.5,2300.0,2.0,365,2.0,365.0,0.0,0,0,82,4.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.42,5,10858
1,0,99.0,0,1,1,1,0,0,1,1,16.0,16.0,1,1.0,1.0,1.0,983.0,1.0,365,1.0,365.0,0.0,26,51,209,2.0,0.0,5.0,5.0,5.0,4.9,5.0,4.9,5.0,16.0,0.36,5,21613
1,1,100.0,1,1,1,1,1,1,1,1,1.0,1.0,1,3.0,2.0,3.0,1000.0,1.0,1125,1.0,1125.0,1.0,40,67,247,10.9,0.9,4.89,4.88,4.88,4.93,4.95,4.96,4.94,1.0,1.4,3,9729
0,1,80.0,0,1,1,1,0,0,1,0,2.0,2.0,0,2.0,1.0,1.0,459.0,3.0,60,3.0,60.0,0.0,35,65,155,6.0,0.0,4.67,4.9,4.83,5.0,4.83,5.0,4.8,2.0,0.77,5,13255
1,1,100.0,1,1,1,1,1,1,1,0,4.0,4.0,0,1.0,1.0,1.0,950.0,2.0,365,2.0,365.0,0.0,0,0,172,14.0,1.0,4.71,4.71,4.93,4.86,4.86,4.93,4.5,3.0,1.47,2,14599
1,1,100.0,1,0,1,1,0,1,1,1,1.0,2.0,1,1.0,2.0,3.0,1631.0,2.0,365,2.0,1125.0,0.0,22,52,52,17.0,0.0,4.82,4.88,4.75,4.94,5.0,5.0,4.65,1.0,1.69,10,20532
1,1,100.0,0,1,1,1,0,1,1,1,2.0,4.0,1,2.0,2.0,2.0,1819.0,1.0,365,1.0,365.0,0.0,35,61,327,10.9,0.9,4.72,4.78,4.59,4.79,4.81,4.99,4.69,1.0,1.4,5,12313
1,1,98.0,1,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,591.0,1.0,365,1.0,365.0,1.0,51,81,261,13.0,3.0,5.0,4.92,5.0,4.92,4.92,4.92,5.0,5.0,1.25,14,1824
1,0,99.0,0,1,1,1,1,1,1,1,12.0,13.0,1,2.0,2.0,2.0,1026.3,1.0,365,1.0,999.0,0.0,6,6,147,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12.0,0.28,5,2990
0,1,67.0,0,1,0,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,600.0,1.0,365,1.0,365.0,1.0,59,89,89,2.0,0.0,4.5,4.9,4.8,5.0,5.0,5.0,4.5,1.0,0.19,3,15805
0,1,100.0,0,1,1,1,0,1,1,0,1.0,1.0,0,1.0,1.0,1.0,1000.0,2.0,31,2.0,31.0,1.0,51,81,170,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.19,5,5857
0,0,89.0,0,1,1,1,0,0,1,1,1.0,1.0,0,1.0,1.0,1.0,999.0,1.6,200,1.8,200.0,1.0,59,89,179,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.29,3,23149
1,1,96.0,0,1,1,1,0,1,1,0,3.0,3.0,0,1.0,2.0,2.0,600.0,2.0,31,2.0,31.0,0.0,24,54,54,14.0,4.0,4.79,4.71,4.79,5.0,4.93,4.86,4.93,3.0,1.74,12,2350
1,1,100.0,1,1,1,1,0,1,1,1,17.0,18.0,0,1.0,0.0,1.0,942.0,1.0,1125,1.9,164.8,0.0,35,65,329,4.0,0.0,4.8,4.9,4.8,5.0,5.0,5.0,4.8,17.0,0.46,5,20745
0,0,89.0,0,1,0,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,500.0,1.0,365,1.0,365.0,1.0,59,89,269,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,1535
0,0,95.0,1,1,1,1,0,1,1,0,1.0,1.0,0,1.0,1.0,2.0,789.0,1.0,365,1.0,365.0,1.0,49,79,354,11.0,1.0,5.0,5.0,5.0,4.82,5.0,4.91,5.0,1.0,1.83,5,10965
1,1,99.0,0,1,1,1,0,0,1,1,4.0,4.0,0,1.5,1.0,1.0,420.0,1.0,365,1.0,365.0,0.0,1,24,204,8.0,0.0,4.75,4.9,4.88,4.63,4.75,4.88,4.88,4.0,0.85,3,15776
0,0,65.0,0,1,1,1,0,1,1,0,3.0,4.0,0,1.0,1.0,1.0,429.0,2.0,15,2.0,15.0,1.0,54,84,84,9.0,1.0,5.0,4.89,4.89,4.89,5.0,5.0,5.0,3.0,1.05,6,18792
1,1,94.0,1,1,1,1,0,1,1,0,1.0,1.0,1,2.0,2.0,3.0,1153.0,2.0,1125,2.0,1125.0,1.0,22,22,22,10.9,5.0,4.92,4.93,4.89,5.0,4.97,4.95,4.9,1.0,1.4,7,5237
1,0,100.0,1,0,1,1,1,1,1,1,6.2,7.3,0,1.0,2.0,2.0,2244.0,1.0,365,1.1,1125.0,1.0,53,83,349,9.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,4.9,0.9,5,15347
1,1,95.0,1,1,1,1,0,0,1,1,12.0,13.0,0,1.0,1.0,1.0,464.0,1.0,60,1.0,1125.0,0.0,0,0,0,37.0,2.0,4.97,4.97,4.97,4.89,4.97,4.73,4.84,12.0,3.68,12,16509
1,1,97.0,1,1,1,1,1,1,1,0,1.0,1.0,1,1.0,2.0,2.0,906.0,3.0,365,3.0,365.0,0.0,14,35,310,36.0,3.0,5.0,4.97,5.0,4.97,5.0,4.89,4.94,1.0,3.79,2,7054
1,1,100.0,0,1,1,1,1,1,1,0,2.0,2.0,1,2.0,2.0,2.0,1206.0,2.0,1125,1.9,1125.0,0.0,24,50,316,37.0,5.0,4.92,4.95,4.86,4.89,4.95,4.78,4.89,1.0,3.65,7,15851
1,1,99.0,0,1,1,1,1,1,1,1,10.0,12.0,0,1.0,1.0,1.0,1978.0,1.0,1125,1.0,1125.0,0.0,0,0,0,2.0,0.0,4.8,4.9,4.8,5.0,4.9,5.0,4.8,10.0,0.26,5,18966
1,1,99.0,0,1,1,1,1,1,1,1,17.0,21.0,1,2.0,3.0,3.0,1026.3,1.0,365,1.0,365.0,0.0,36,60,329,27.0,1.0,4.89,4.85,4.93,4.7,4.89,4.96,4.85,17.0,2.69,10,14967
1,1,100.0,1,0,1,1,1,1,1,1,27.0,27.0,0,1.0,1.0,1.0,596.0,1.0,365,1.0,1125.0,0.0,0,21,201,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.9,1.2,16,4499
1,1,100.0,1,0,1,1,1,1,1,1,27.0,27.0,0,1.0,1.0,1.0,870.0,1.0,365,1.0,1125.0,0.0,22,52,232,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.9,1.2,16,7924
1,1,100.0,1,1,1,1,0,0,1,0,3.0,6.0,0,1.0,1.0,1.0,800.0,2.0,365,2.0,365.0,1.0,55,84,84,10.0,2.0,4.7,4.9,4.9,5.0,5.0,4.9,4.6,1.0,0.98,5,7568
1,1,98.0,0,1,1,1,1,1,1,1,6.2,7.3,1,1.0,1.0,2.0,1393.0,1.0,365,1.4,1125.0,0.0,44,74,349,14.0,1.0,4.79,4.86,4.79,5.0,4.93,5.0,4.86,4.9,1.35,5,8372
1,1,100.0,1,0,1,1,0,1,1,1,27.0,27.0,0,1.0,1.0,1.0,613.0,1.0,365,1.0,1125.0,0.0,36,66,246,1.0,1.0,5.0,5.0,5.0,4.9,4.9,5.0,5.0,4.9,1.0,16,7925
1,1,98.0,0,1,1,1,1,1,1,1,6.2,7.3,1,1.0,1.0,2.0,1379.0,1.0,365,1.4,1125.0,1.0,52,82,357,23.0,1.0,4.7,4.61,4.57,4.91,4.87,5.0,4.52,4.9,2.27,5,9916
1,1,99.0,0,0,1,1,0,1,1,0,26.0,28.0,0,1.0,1.0,1.0,638.0,2.0,1125,2.0,90.0,1.0,48,78,257,5.0,0.0,4.8,4.6,5.0,4.9,4.6,5.0,4.4,19.0,0.6,5,8805
1,1,100.0,1,1,1,1,1,1,1,0,23.0,24.0,0,1.3,1.4,1.5,1026.3,1.0,365,1.0,365.0,,26,45,210,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,23.0,0.34,5,2232
0,1,100.0,0,0,1,1,0,0,1,0,1.0,2.0,0,1.0,1.0,1.0,450.0,1.0,365,1.0,365.0,0.0,45,75,255,6.0,0.0,4.83,4.83,5.0,5.0,5.0,4.83,4.83,1.0,0.6,2,23976
1,1,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,1300.0,1.0,365,1.0,365.0,0.0,6,8,170,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,3046
1,1,99.0,1,1,1,1,0,1,1,0,1.0,1.0,0,2.5,1.4,1.5,2043.0,2.0,365,2.0,365.0,,39,63,237,27.0,2.0,4.96,4.89,4.93,5.0,5.0,5.0,4.96,1.0,2.85,2,7116
1,1,97.0,1,0,1,1,0,1,1,0,14.0,15.0,0,1.0,1.0,1.0,1250.0,2.0,10,2.0,10.0,0.0,10,10,10,7.0,0.0,4.86,5.0,5.0,5.0,5.0,4.71,4.86,10.0,0.79,5,9662
1,1,100.0,1,0,1,1,1,1,1,1,27.0,27.0,0,1.0,1.0,1.0,885.0,1.0,365,1.0,1125.0,0.0,0,0,166,2.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,4.9,0.55,16,5985
1,0,100.0,0,1,1,1,0,0,1,1,7.0,7.0,0,1.0,1.0,1.0,547.0,1.0,365,1.0,365.0,1.0,59,87,252,13.0,2.0,5.0,5.0,5.0,4.92,4.85,5.0,4.92,1.0,1.25,5,14601
0,0,89.0,0,1,1,1,0,1,1,0,4.0,6.0,1,2.0,2.0,3.0,1200.0,1.0,365,1.0,365.0,1.0,60,90,364,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,3.0,1.2,5,559
1,1,100.0,0,0,0,1,1,1,1,1,7.0,7.0,1,2.0,2.0,2.0,1844.0,2.0,365,2.0,1125.0,0.0,20,20,20,31.0,2.0,5.0,4.97,4.97,4.94,5.0,4.87,4.87,7.0,3.04,5,15249
1,1,96.0,0,1,1,1,1,1,1,1,28.0,7.3,0,1.0,0.0,1.0,951.0,2.0,365,2.0,365.0,0.0,0,0,105,8.0,2.0,4.63,4.63,4.5,4.88,4.9,4.88,4.5,9.0,0.96,5,16599
1,1,100.0,1,1,1,1,1,1,1,0,3.0,3.0,0,1.0,1.0,1.0,750.0,3.0,365,3.0,365.0,0.0,16,39,39,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.47,5,2082
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,550.0,1.0,365,1.0,365.0,1.0,60,90,269,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,2982
1,1,97.0,0,1,1,1,1,1,1,1,6.0,9.0,0,1.5,1.0,1.0,1000.0,2.0,365,2.0,365.0,1.0,52,82,262,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,6.0,1.2,4,14843
1,1,96.0,0,1,1,1,0,0,1,1,6.0,6.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,365.0,1.0,60,90,270,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,5.0,1.2,5,22566
1,0,99.0,0,1,1,1,1,1,1,1,5.0,23.0,0,1.0,1.0,1.0,1035.0,2.0,365,2.0,365.0,,41,71,71,39.0,2.0,4.87,4.97,4.87,4.97,4.9,4.77,4.82,2.0,3.84,5,6880
1,1,97.0,0,0,1,1,1,1,1,0,14.0,14.0,1,2.0,2.0,3.0,1107.0,2.0,365,2.0,365.0,0.0,26,56,146,33.0,2.0,4.91,4.91,4.94,4.94,4.88,4.94,4.91,9.0,4.3,5,11876
0,1,56.0,0,0,1,1,1,1,1,0,10.0,12.0,0,1.5,1.0,1.0,960.0,3.0,365,3.0,365.0,0.0,0,0,51,5.0,0.0,4.8,4.6,5.0,4.6,5.0,5.0,4.6,10.0,0.51,5,12752
1,1,96.0,0,1,1,1,0,0,1,1,6.0,6.0,0,1.0,1.0,1.0,999.0,1.0,365,1.0,365.0,1.0,60,90,270,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,5.0,1.2,5,22566
1,1,100.0,1,1,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,956.0,1.0,1125,1.0,1125.0,0.0,36,66,341,22.0,2.0,4.77,4.77,4.86,4.91,4.91,4.82,4.77,4.9,2.36,5,18628
1,1,99.0,1,1,1,1,0,1,1,0,3.0,6.0,1,1.0,1.0,2.0,671.0,1.0,365,1.0,365.0,0.0,10,10,10,18.0,3.0,4.72,4.89,4.61,4.89,4.94,4.67,4.44,3.0,1.86,3,6851
1,1,100.0,1,1,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,930.0,1.0,1125,1.0,1125.0,1.0,47,77,352,13.0,0.0,4.8,4.9,4.8,4.77,4.92,4.9,4.8,4.9,1.48,5,11127
1,1,100.0,1,1,1,1,0,1,1,1,6.2,7.3,1,2.0,2.0,2.0,1099.0,1.0,365,2.0,365.0,0.0,18,45,224,10.0,0.0,4.9,4.7,4.9,4.8,4.9,5.0,5.0,4.9,1.05,5,4253
0,0,100.0,0,1,1,1,0,1,1,0,1.0,1.0,1,1.0,2.0,2.0,600.0,3.0,30,3.0,30.0,0.0,0,1,237,4.0,0.0,4.5,4.75,5.0,4.9,4.75,4.75,4.5,1.0,0.52,13,19076
1,1,100.0,0,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,650.0,1.0,365,1.0,365.0,0.0,0,23,113,17.0,0.0,4.71,4.71,4.82,4.71,4.82,4.94,4.65,5.0,1.64,10,1652
1,0,89.0,0,1,1,1,1,1,1,0,5.0,5.0,1,1.0,2.0,3.0,929.0,1.0,365,1.0,365.0,1.0,59,89,364,6.0,0.0,5.0,4.83,5.0,4.83,5.0,4.9,4.83,3.0,0.61,5,11907
1,1,100.0,1,1,1,1,0,0,1,0,13.0,24.0,0,1.0,1.0,2.0,325.0,3.0,365,3.0,365.0,1.0,44,74,254,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,0.5,16,2321
1,0,98.0,0,1,1,1,0,0,1,1,2.0,2.0,0,1.0,1.0,1.0,456.0,1.0,1125,1.0,1125.0,1.0,55,85,264,31.0,0.0,4.8,4.9,4.8,4.74,4.61,4.84,4.8,2.0,3.1,5,24307
1,1,81.0,0,1,1,1,0,0,1,0,9.0,11.0,0,2.0,1.0,1.0,1150.0,3.0,365,3.0,365.0,0.0,0,28,208,1.0,0.0,5.0,4.9,4.8,5.0,5.0,5.0,5.0,5.0,0.37,2,22336
0,0,80.0,0,0,1,1,0,0,1,0,1.0,7.0,0,1.0,1.0,1.0,650.0,1.0,365,1.0,365.0,0.0,9,39,218,4.0,0.0,5.0,4.75,5.0,5.0,5.0,4.75,5.0,1.0,0.43,5,14672
1,1,67.0,0,1,1,1,0,0,1,0,2.0,2.0,0,1.0,0.0,2.0,600.0,1.0,5,1.0,5.0,1.0,60,90,269,2.0,0.0,4.8,4.9,4.5,4.9,5.0,4.9,4.8,2.0,0.22,11,23950
1,0,98.0,0,1,1,1,0,0,1,1,31.0,35.0,0,2.0,1.0,1.0,359.0,1.6,365,5.0,365.0,0.0,0,0,76,3.0,0.0,5.0,4.67,4.67,5.0,5.0,5.0,4.8,4.9,0.39,5,11070
1,1,100.0,1,1,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,794.0,1.0,1125,1.0,1125.0,0.0,10,23,273,52.0,3.0,4.75,4.71,4.73,4.9,4.75,4.9,4.75,4.9,1.4,5,5079
1,1,99.0,0,0,1,1,0,1,1,0,26.0,28.0,0,1.0,1.0,1.0,1021.0,2.0,1125,2.0,90.0,0.0,9,39,218,4.0,0.0,4.75,4.75,5.0,5.0,4.75,4.75,4.5,19.0,0.54,5,8806
1,1,100.0,1,1,1,1,1,1,1,0,5.0,5.0,1,1.5,1.0,2.0,1379.0,2.0,1125,2.0,1125.0,1.0,46,76,165,33.0,4.0,4.88,4.85,4.97,4.73,5.0,4.91,4.82,4.0,3.85,5,20974
1,1,100.0,1,1,1,1,1,1,1,0,5.0,5.0,1,1.5,1.0,2.0,1291.0,2.0,90,2.0,90.0,0.0,32,62,100,38.0,5.0,4.92,4.89,4.84,4.97,4.97,4.95,4.87,4.0,3.88,5,10225
1,1,97.0,0,0,1,1,0,0,1,1,6.2,7.3,0,1.5,1.0,1.0,999.0,2.0,365,2.0,365.0,1.0,54,84,264,3.0,0.0,4.67,4.9,5.0,5.0,5.0,5.0,4.67,4.9,0.29,5,12402
1,1,100.0,1,1,1,1,0,0,1,0,8.0,9.0,0,1.0,1.0,1.0,293.0,1.0,365,1.0,1125.0,1.0,56,86,86,10.9,3.0,4.84,4.89,4.86,4.95,4.94,4.81,4.91,8.0,1.4,14,103
1,1,96.0,0,0,1,1,1,1,1,1,2.0,6.0,1,2.5,2.0,1.0,1026.3,1.0,365,1.0,365.0,0.0,7,37,311,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,12832
1,1,100.0,0,1,1,1,0,0,1,1,5.0,5.0,0,1.0,1.0,1.0,550.0,1.0,365,1.0,365.0,1.0,47,77,257,47.0,5.0,4.89,4.94,4.81,4.94,4.96,4.98,4.85,5.0,4.67,10,1638
